nid,pid
17409,ir:ir-batch6-5751
17417,ir:ir-batch6-4780
17420,ir:ir-batch6-2993
17435,ir:26677
17439,ir:ir-batch6-5241
17441,ir:ir-batch6-6154
17442,ir:ir-batch6-5583
17445,islandora:117
17450,ir:26631
17451,ir:ir-batch6-890
17453,ir:associated-videos

